"disasterNumber","totalNumberIaApproved","totalAmountIhpApproved","totalAmountHaApproved","totalAmountOnaApproved","totalObligatedAmountPa","totalObligatedAmountCatAb","totalObligatedAmountCatC2g","paLoadDate","iaLoadDate","totalObligatedAmountHmgp","hash","lastRefresh","id"
3460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a44b754caebef466c688d0232b35057ead7b2322","2023-03-18T13:22:12.883Z","010ab380-0f6a-477a-a85c-5faf8140c9dc"
3461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f972683519143ef1328b5e00c2037502c111c5bb","2023-03-18T13:22:12.883Z","f2985945-3154-47b6-a409-302f46fd73ad"
3462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1c3e79dc9328cd458ec4ef1a580c7d3534ed45d0","2023-03-18T13:22:12.883Z","b0ce3c81-d1d8-42a8-a8b5-3176d67f578e"
3463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5b36ad423e5871e89fc59cbaa81eb9959b2a535","2023-03-18T13:22:12.883Z","32c081f2-87f3-4500-9cf5-802f8a907d96"
3464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d5aadb53d0702cd81ff52246cc6a427c7e50ca62","2023-03-18T13:22:12.883Z","1f3eb3ea-495e-4a40-88cd-82833bd5c9f6"
3465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9eb629ac5ce4765fce51a40de56fb5046232c223","2023-03-18T13:22:12.883Z","82bc5b48-db72-4ae4-b343-e11775eeae7d"
3466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0346dfacae9a18f29d554130d903f8c42c05e86a","2023-03-18T13:22:12.883Z","4bd97c22-0292-40d7-8cdc-2a188e5a2991"
3467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1926955c0b20dd0f0d5e7dc3a3b522e39955e093","2023-03-18T13:22:12.883Z","08c43e93-cbfd-473b-b90a-5043034d5ee3"
3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d972520e55a53a375114f4b5d23add0da8d9da66","2023-03-18T13:22:12.883Z","88d092c2-d770-4cf3-bb43-651850a41719"
3469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d08590a7367d5be71ea6822d7d21c992637dbe34","2023-03-18T13:22:12.883Z","c238b025-d4b3-4630-86f4-567a78522d10"
3470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"839bfbcb7b283ca45aed812318a91264af34e111","2023-03-18T13:22:12.883Z","ec50e99c-470f-4677-a6da-61472f282d9c"
3471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39058f0a6127ede0747c80f80dc16367da6305d6","2023-03-18T13:22:12.883Z","52bf3fe5-49ac-4274-af7d-9c8b8fff765a"
3472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f60df96ebb86c5d445cdbd3a59047f5b2ff747a1","2023-03-18T13:22:12.883Z","c85444f2-6672-494f-a7d8-77ee88e8aef0"
3473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ecd0f3ad1e23a32d2ee3bcac0a8a9c672447b59","2023-03-18T13:22:12.883Z","a412a440-0943-4ac5-917f-11845ec3a5b6"
3474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c864857f54c9364a0e1c83616603e342160a1dc","2023-03-18T13:22:12.883Z","a78465ba-4d6b-44b0-b848-249de657f70c"
3475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0683711e7765c0af6f3e16b56614ae0d66825238","2023-03-18T13:22:12.883Z","8bd853f5-24d9-4d18-ab8d-8d5a9e159f76"
3476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"359138aee98fabb59173f078ddb5365108b0f009","2023-03-18T13:22:12.883Z","fa5cde1a-f057-4b47-b4f8-20a038802c3d"
3477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd420ddd0fe7c6eee80daa9f1ce9461213a67bc5","2023-03-18T13:22:12.883Z","8c13b131-bea0-45a8-8dde-a63ecf905a75"
3478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f245092028742642748de09162c57bdc95393a94","2023-03-18T13:22:12.883Z","ce637917-0e52-4562-91cd-d4d75d5504ee"
3479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87368f8c7cd7c496cc1a9268f3c8e6e0e5beae9c","2023-03-18T13:22:12.883Z","5eaf5461-a435-4f9f-b6d3-97815cc27ec2"
3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"289bce4bdc6ec71111c5a7fc08e175197048bc49","2023-03-18T13:22:12.883Z","6d3c56a0-feaa-443c-b12b-ad45c34e136c"
3481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b309385fd9a3b38cecc8ab38af7adbf09f459423","2023-03-18T13:22:12.883Z","307dfeac-c022-4deb-b4d1-43028fc719cb"
3482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60b15cef778a6d263a0727ec231593701ae6632b","2023-03-18T13:22:12.883Z","ca37159b-2e79-4306-91a7-7f83e76345fc"
3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a1a94fc2eb59167faca5b14395269fe9bd050849","2023-03-18T13:22:12.883Z","db2308ce-51f3-451d-ae58-44d9baa8118d"
4103,NA,NA,NA,NA,4212154.14,2130831.89,2061521.25,"2023-11-06T00:00:00.000Z",NA,386084,"8a91d6b3fa704bdc70a975fe22828c2b97a24d9f","2023-11-06T04:42:49.773Z","11c204c6-4310-4045-a3a2-a32f59db6106"
3485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1c7f97e373446fc63622e7b81c76be735d705172","2023-03-18T13:22:12.883Z","513a7894-b438-4c41-975e-40e5f81b8ffd"
4104,NA,NA,NA,NA,1602599.04,548330.85,1039928.95,"2023-11-06T00:00:00.000Z",NA,198165.3,"bb9582939ced2b3b5d3b3b16fb5c39c744909793","2023-11-06T04:42:49.773Z","7325995f-b236-4112-9827-34ba65e52a43"
3487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66b0d4eef03f5612dd00957b350e025e5eb40adb","2023-03-18T13:22:12.883Z","9e97d7e9-8c16-4ca6-a69f-092d9fcf6d89"
4105,NA,NA,NA,NA,6153471.49,5824040.89,298796.6,"2023-11-06T00:00:00.000Z",NA,955286.72,"1b78363a607c65731ed9921a23e283c0cd50d704","2023-11-06T04:42:49.773Z","b3e6afa6-ba07-4c11-bfda-a1eed42668ad"
4106,NA,NA,NA,NA,31099393.08,29113965.63,1471738.09,"2023-11-06T00:00:00.000Z",NA,2980809.33,"dece6331660e259e2c2d4ff3f8d33c3ba1d39c9d","2023-11-06T04:42:49.773Z","9d937a80-d6c1-43b8-8ca2-765266525338"
4107,NA,NA,NA,NA,7915043.74,7555696.04,120969.7,"2023-11-06T00:00:00.000Z",NA,676141.75,"f49dc2a6574a255ccec0ba1c4ea8dc5d2e58461d","2023-11-06T04:42:49.773Z","0a90ee29-29aa-43fd-8758-3a95c784cd5d"
3491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b915eba9d3577dff511369cd37819a4996b6d492","2023-03-18T13:22:12.883Z","de34657d-b6a3-4706-9cec-8d323f9aeffd"
3492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5f740afff1483313e1351600effe83a6cb31a1b9","2023-03-18T13:22:12.883Z","0df2950b-44ea-42a8-a227-51645ce5d99d"
3493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0260b009c6ec4affd53cedd09fdf4576295a3221","2023-03-18T13:22:12.883Z","013e1c83-0935-412b-a7e8-d74ffa782b46"
3494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60f90d6df7ab67057ca626c9189f9da56d4ce12a","2023-03-18T13:22:12.883Z","45d54ea4-159f-498f-b126-5cac9fe52381"
4108,NA,NA,NA,NA,3114956.97,2852738.85,258731.52,"2023-11-06T00:00:00.000Z",NA,249129.51,"9aa512f6e0a27db0b4f1b36d150923a5d6381de8","2023-11-06T04:42:49.773Z","f786fd7e-92d7-454b-8de6-6f42db96516a"
2097,NA,NA,NA,NA,250772,250772,NA,"2023-11-06T00:00:00.000Z",NA,NA,"d2742b971071e6c0d6ee8a7dfa4459c17c3723e7","2023-11-06T07:03:37.858Z","2e14e16f-8fac-4bdc-8df6-3de4cf46b4c2"
3499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a4270dfc58a2fea772545fcbaaade1b4e2cf74e5","2023-03-18T13:22:12.883Z","52cbb100-b223-4a9e-bff0-cdb4c8a43dbf"
3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fd14a43c6fda2366ae00195df5785350e10310b1","2023-03-18T13:22:12.883Z","7752b74d-716b-404d-a2f7-ece972b5c7dc"
3501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0347a75a5e99cfd2782419ac0f41a3ebb9651afd","2023-03-18T13:22:12.883Z","ac46826b-ef3f-4aa4-b4f5-0eb5c569d98b"
3502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02e3ea19632caf34ad487966e365e71a533db7dc","2023-03-18T13:22:12.883Z","4ff1c80a-7a93-4a31-9d3d-c90e1b3a2bd9"
4109,NA,NA,NA,NA,57648989.57,962871.94,56132799.44,"2023-11-06T00:00:00.000Z",NA,3635560.48,"5caa116a347a8b195528f993fe88d39511e13f8d","2023-11-06T04:42:49.773Z","72a4a598-5185-426c-9101-1fe39773e157"
4110,NA,NA,NA,NA,67034034.89,49487820.32,15820968.57,"2023-11-06T00:00:00.000Z",NA,3549313.95,"a8798073db8fa015538faa87e9badef753bb38d7","2023-11-06T04:42:49.773Z","da539696-a0a9-40ed-baaf-030914003a8f"
4111,NA,NA,NA,NA,24295599.44,13166405.04,10605749.21,"2023-11-06T00:00:00.000Z",NA,394787.81,"96d72840c7f29c64222ccdbabf9eeaf39c2e77d2","2023-11-06T04:42:49.773Z","a579c058-1c67-4188-b250-5929970e1558"
4112,NA,NA,NA,NA,1320792.96,1276060.46,2043.5,"2023-11-06T00:00:00.000Z",NA,140026,"97c643fe03fb2198c1764374a1d7a08c118e3f2d","2023-11-06T04:42:49.773Z","91ebc1a2-5bad-4a60-95f1-0b152c371550"
3508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1bfeeca9d5284d5d4f8b93aba556a5a9d09dd3f9","2023-03-18T13:22:12.883Z","519c3c97-cc4a-4beb-aae6-a775d71e1e12"
3509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"641ff23eadfb9a04eb98fac74d771cf0f16b404d","2023-03-18T13:22:12.883Z","7079a1ea-ab13-47e5-baa0-879d0f2e6a22"
3510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53c0e7c31baa049e8f4a7791593e92e0625ba51a","2023-03-18T13:22:12.883Z","493817e8-49d2-443d-b5b4-59613e5529f2"
3511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57fe2e35ed89d8593d9b0f51ac2da8fcc95a350e","2023-03-18T13:22:12.883Z","3496efef-abd7-4202-bd67-2b8fd98f7892"
3512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"097c6edb706d84aab2784697738d7369f7f62896","2023-03-18T13:22:12.883Z","da89a516-4e7e-4d38-9588-d25b6a9cce60"
3513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09267d4e9734669290c92e6c3ada4ec8af18a754","2023-03-18T13:22:12.883Z","926fbb3f-f556-4a5a-82a9-318db487a7b1"
3514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f74bf8b54b294aa30cecd9feaafb3a8266254568","2023-03-18T13:22:12.883Z","10d4f2ce-cafd-43ab-86c3-e8c1805f70fe"
4113,NA,NA,NA,NA,11108020.79,3172254.98,7691613.98,"2023-11-06T00:00:00.000Z",NA,857916,"5905f442c3a90456ff3a687bf17a592035cfe2dd","2023-11-06T04:42:49.773Z","0415682f-443f-4612-bdc7-0f22921a21ba"
3516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9f027a3dbf76aacc2d0052a7ad1b3cb7a90644c9","2023-03-18T13:22:12.883Z","2ebad9bd-9ddd-4ed5-8907-737c02c2c744"
3517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58218d165082e230bccc00bda27ffc09efc2934b","2023-03-18T13:22:12.883Z","6cddfd37-ef78-441f-a614-7c8a186ac8f0"
4114,NA,NA,NA,NA,12480065.52,1276034.26,10948163.76,"2023-11-06T00:00:00.000Z",NA,2789576,"fda136f7bd4007fc317b95dcef8d511c960ea1ed","2023-11-06T04:42:49.773Z","c6d4117f-62f3-41c9-9485-c4393e672074"
3519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03cbb48ef060f9c8695d6a746e80c9be971682a1","2023-03-18T13:22:12.883Z","195c11cb-e356-4d7f-8aae-875a0cf3b304"
3520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37f65325338989949f69289e21131d68c09e99c4","2023-03-18T13:22:12.883Z","c304439e-3586-4c82-ab98-5b078b13e58e"
4115,NA,NA,NA,NA,8231034.73,6376285.84,1795795.73,"2023-11-06T00:00:00.000Z",NA,1175629,"13e00f7f3e971b7c355c234fa0015e92eb08a5bd","2023-11-06T04:42:49.773Z","85860169-d9ff-4ff5-ae3b-dd4e1d959cf3"
3522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d9cac13f100d12f01d644be149ca74f17ff686b7","2023-03-18T13:22:12.883Z","754b4bd9-db58-40e5-bd48-6e5cc78a9bf1"
2098,NA,NA,NA,NA,4417.78,4417.78,NA,"2023-11-06T00:00:00.000Z",NA,NA,"c4ba09cec49f02c7d4e9f2b03a2604361f4c8b66","2023-11-06T07:03:37.858Z","cfd9048d-b0b0-4bb5-a86a-afcc8e8d54c8"
3524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3e6c9d1b7528c872ace75b3b0e3287582686a73d","2023-03-18T13:22:12.883Z","e306adc3-0690-4095-b5d3-4c030961ebcb"
3525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32f6f502121af0c9fadc3183d25e04dcc99f2536","2023-03-18T13:22:12.883Z","3674bcb3-f1e0-4248-a7c8-259e9778d7ce"
2099,NA,NA,NA,NA,86755.2,86755.2,NA,"2023-11-06T00:00:00.000Z",NA,NA,"d6f64bc34213436cdc35cf7ffedcb708ff2035ea","2023-11-06T07:03:37.858Z","da921bf5-7dde-4dc5-b132-48519bcd368e"
4118,NA,NA,NA,NA,7097551.4,3680851.14,2911000.67,"2023-11-06T00:00:00.000Z",NA,734810,"8430c96836ce21d157f78607c582cc63dccd6028","2023-11-06T04:42:49.773Z","5bd73c93-b4a0-449c-bfad-1ed5017eacc9"
4119,NA,NA,NA,NA,7594458.33,943878.32,6197532.28,"2023-11-06T00:00:00.000Z",NA,1002978,"1c07669c418713be1ce9c07ef0a21ad074079149","2023-11-06T04:42:49.773Z","4547b50e-0167-4eec-8e6e-7a05e0a984f5"
4120,NA,NA,NA,NA,1914682.79,156257.5,1714406.99,"2023-11-06T00:00:00.000Z",NA,274639.01,"e2693a032cd327c8e111a3fc1f25bfe21cb938ef","2023-11-06T04:42:49.773Z","d67fac5f-0bbb-4a8c-9432-1059614d76d5"
4121,NA,NA,NA,NA,4849947.62,1466419.78,3314436.79,"2023-11-06T00:00:00.000Z",NA,282365.08,"99757ff3a9780ffb432b5463232dc910d672728a","2023-11-06T04:42:49.773Z","a050616f-e4a8-4314-8d24-ef0a221852b8"
3531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0393ceaa7472da6a74cf22df32f1970add9096be","2023-03-18T13:22:12.883Z","92a7d0c5-c748-4b18-9e9d-1bbac1dddfb4"
3532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f9c091b4f071fe49691d9ed271bba260ceb7cc8d","2023-03-18T13:22:12.883Z","036c09d3-a2df-44c2-9fb0-c9ec4c5b4cb6"
2102,NA,NA,NA,NA,5283.6,5283.6,NA,"2023-11-06T00:00:00.000Z",NA,NA,"b7ad7c4b016bf22bbad051e5cefc695e96c9d02a","2023-11-06T07:03:37.858Z","1f8bd050-f47c-4756-91b7-a5345c981ef8"
3534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58e40fcbc409e3052d1a1f93f5676d0175bad171","2023-03-18T13:22:12.883Z","89826852-4c32-45f1-bbc0-bf87e04ff3ea"
3535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f4bf6a893568bfc86175406fa2b3554a7e2bfb28","2023-03-18T13:22:12.883Z","3ffff4b0-d199-49ed-8095-04c69176a232"
3536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e2a4373e65b9ceae9d8f96e80cf76717860432e8","2023-03-18T13:22:12.883Z","373ac6c2-abe7-4970-8f45-53f6a18ee403"
3537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30cf03c04d7dff86893e8fb431bbadd0bdea94cf","2023-03-18T13:22:12.883Z","2106fa75-e057-49e8-a0dd-d66464220b10"
3538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214f01af75c595cd2b3769a0a65aa3393b4c1a70","2023-03-18T13:22:12.883Z","9dacb1c1-ef9e-432d-afda-fa11128a5a70"
4123,NA,NA,NA,NA,239920.61,25008.42,204536.19,"2023-11-06T00:00:00.000Z",NA,0,"b2fecbca08a90cbdc985a96e668c9bf18725dc24","2023-11-06T04:42:49.773Z","249e162e-223a-4900-a809-9f6f353533b3"
4124,NA,NA,NA,NA,6593153.21,185920.6,6407232.61,"2023-11-06T00:00:00.000Z",NA,1227697.03,"a90f2815cfaf5ec4e548ef435b86943186ac8a71","2023-11-06T04:42:49.773Z","9b84a70c-5cca-4652-83f5-949fa82c8b15"
3541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e53837ffab5298d26eac2958d21b5f0e19b69047","2023-03-18T13:22:12.883Z","e99ce359-e093-4528-b2a5-c86cd59ea9c7"
3542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8ca33d70bc3a710e2135870c1671c5f25ae3a142","2023-03-18T13:22:12.883Z","fb1f6dd6-4c7b-4810-9698-bf7bbf4a7f24"
4125,NA,NA,NA,NA,1215685.33,196811.3,986292.64,"2023-11-06T00:00:00.000Z",NA,178449,"192e7bd3159f4d0492d392a72a8becf7ed6f8c20","2023-11-06T04:42:49.773Z","5d461de3-2b5d-4afa-a1da-03ed7af788ed"
4126,NA,NA,NA,NA,20524115.81,5890006.85,13629086.77,"2023-11-06T00:00:00.000Z",NA,2747619,"48f9d61ac27893c43e4f25397f90403dd5572d53","2023-11-06T04:42:49.773Z","0f793a77-3385-40b5-b2fc-98c601110168"
4127,NA,NA,NA,NA,2774452.64,178053.14,2577569.85,"2023-11-06T00:00:00.000Z",NA,265599.27,"89b8898ccf9b3b34581e070987ceb7ad3591a5fa","2023-11-06T04:42:49.773Z","9ed016f8-c993-4b06-9e30-733dac5bf2ed"
3546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a221e436fcdd71a07b9f8687b7980ea1af1a675d","2023-03-18T13:22:12.883Z","4545441f-42ed-42cf-a288-862a0e438fe2"
3547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7df67c56efe3d6640e19e11bf336af9f3d0343c7","2023-03-18T13:22:12.883Z","48d0f800-72c2-4e73-9eba-2951c99c13a3"
4128,NA,NA,NA,NA,10126940.11,940174.67,8667237.74,"2023-11-06T00:00:00.000Z",NA,960269,"67bddec47dce626e6f4c16aabf9a5408ea3ae265","2023-11-06T04:42:49.773Z","783e88e3-17d3-4ebb-9efe-fe7c25381eda"
3549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8b6554b1667f79f7d9ed3c6f05a57c7eb5083639","2023-03-18T13:22:12.883Z","006de1f6-3207-4060-b2f2-42f8f6fcbab9"
4129,NA,NA,NA,NA,68186236.42,12741023.56,51833879.68,"2023-11-06T00:00:00.000Z",NA,2562889,"4f2e26e98f0932bbdf36727d13d69cf0427d79e2","2023-11-06T04:42:49.773Z","d72a95b2-9603-4803-8bd3-b96eba4323f2"
4130,NA,NA,NA,NA,9033804.83,5039801.36,3691879.47,"2023-11-06T00:00:00.000Z",NA,1827581,"2ce25fae5e99986a1fec52afacd62a05926ae2aa","2023-11-06T04:42:49.773Z","54d0c9ce-25ee-4986-96c8-6e90b864d4c5"
3552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6d42840683035c5b08a635597d8feeb96e396d3b","2023-03-18T13:22:12.883Z","11ba12ab-6be9-4650-98ad-7c5cc5d87aba"
4131,NA,NA,NA,NA,13712894.66,4570860.09,8727358.32,"2023-11-06T00:00:00.000Z",NA,1690747.48,"37bd6a7c5c5257c9d2d10001f094fddcd2b476b5","2023-11-06T04:42:49.773Z","37210d9a-a601-4c86-9b3d-024340127dad"
3554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49fbe7d62742e843800f2ba1c28122c2cb93fee6","2023-03-18T13:22:12.883Z","fa83863e-2841-4a53-88d5-f56cee337d79"
3555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fa1888b291db87892d72e6439e743ab5caeaf8e5","2023-03-18T13:22:12.883Z","8d082780-7f0e-4df9-8a00-7e6909350caa"
3556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0dc114a64ec9a5cc3105facdd1f37d54ae29c99c","2023-03-18T13:22:12.883Z","d4ff3bfb-40ae-4dfc-bca8-4eae96802a96"
4132,NA,NA,NA,NA,3283729.69,165004.16,3109219.01,"2023-11-06T00:00:00.000Z",NA,384030,"15dad2588c4b2b19662fa7e8714403ba5fe3de4a","2023-11-06T04:42:49.773Z","ee817e18-5082-497c-bb81-c0a5c8cd469f"
3558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f63d5311fdd68fa907029637deb38507d4ad837b","2023-03-18T13:22:12.883Z","aa9d0a90-79b6-434b-a03d-87a43d64217b"
2103,NA,NA,NA,NA,17711728.14,17711728.14,NA,"2023-11-06T00:00:00.000Z",NA,NA,"34d8e26dd38cf6abc9effa900c898180c9b3a8aa","2023-11-06T07:03:37.858Z","559afc3f-dcc8-4813-b871-d83ace0ab7e0"
3563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3ad475ba277af3915d157bcafa64a0112b0a7391","2023-03-18T13:22:12.883Z","d0ff0ab3-2086-4511-a8da-93bf8979e150"
3565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9b96b27d274ccefe2de485ecdc6700bf67dfcc5f","2023-03-18T13:22:12.883Z","c91aa99c-7b70-4d22-b686-243f415f4919"
3566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c80f625b516f798a627c931bce35272d0d5726b9","2023-03-18T13:22:12.883Z","2fb28b51-31a7-4f4e-bc15-a25e619dddff"
3567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cc6bf918aec228243efb07a1bffa411977861a36","2023-03-18T13:22:12.883Z","d7e0daee-3cea-44db-8a15-25c9954922f2"
3568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e68d597be1e2fed84e812bf083db3397756a5600","2023-03-18T13:22:12.883Z","543c9ad9-7d81-49e2-a255-9ae21b0a6b0c"
4133,NA,NA,NA,NA,173358.39,166972.63,0,"2023-11-06T00:00:00.000Z",NA,21114.86,"6d3814d404d9dea17615bbc200c19526c2fc1fef","2023-11-06T04:42:49.773Z","61df2988-02e4-4fe6-937e-c8452a799a17"
3570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a135b3c4c0387342d27627d092910bc30d3f4bdd","2023-03-18T13:22:12.883Z","0b4c510c-8608-40f8-b9b7-ad2f4ae11e11"
3571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d12b2eaf1e6d463d135171473a7470366650b312","2023-03-18T13:22:12.883Z","2109b00d-f288-4f51-a826-5f7f604cb466"
3572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a568d7817f6fe747189fc8d65a24c8095cb2a227","2023-03-18T13:22:12.883Z","3f910be4-d2e2-492a-8326-51a755a7c3c1"
3573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34a4eb1fe6da56761dc7b2f9dc49bef354cf3f0f","2023-03-18T13:22:12.883Z","8bec464d-b037-4736-a9b6-56fd01ef74da"
4134,NA,NA,NA,NA,6617742.08,3840561.38,2700874.68,"2023-11-06T00:00:00.000Z",NA,816544.57,"9b903d236d060c92b4c19501abb0af6cc7605a92","2023-11-06T04:42:49.773Z","c3e7f0b7-cf15-4b38-9765-107bf12b6eba"
3575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3d716814336e78e6bfc4c707a14f65dfb014edc3","2023-03-18T13:22:12.883Z","783a5763-b113-446e-bdee-a31e5aed79bf"
3576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2a776ec414e8faca7c7f85843bab889f2131c3e2","2023-03-18T13:22:12.883Z","910a4469-269f-46df-a9e7-27c7332c068e"
4135,NA,NA,NA,NA,4551830.57,505303.32,3784495.01,"2023-11-06T00:00:00.000Z",NA,568704,"b3347485d071501465723f23a6e04f19f5f94909","2023-11-06T04:42:49.773Z","8ae3e2bc-dc33-474d-8b90-d79ef530b0fd"
3578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6e92518e931e141c7e04b1e8b92ba7aa68bc13c2","2023-03-18T13:22:12.883Z","39f8a714-1f80-4e3b-981d-a43a1a21be76"
3579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40ac6fb5f76a5be60e87bc5c3e9c6620fc31e86d","2023-03-18T13:22:12.883Z","2fb06668-c3e8-4562-8bc8-671c64e05bdd"
3580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ed836dc11ba61322f93323efa4716430309bc231","2023-03-18T13:22:12.883Z","c7c1f92f-e716-4019-bbfd-5ef10a8a2ebc"
4136,NA,NA,NA,NA,28828351.7,6820763.79,21069810.91,"2023-11-06T00:00:00.000Z",NA,2157637.6,"9cca9cd08b01f59825e1bf2716ff9cb247fe032b","2023-11-06T04:42:49.773Z","06e604f5-214b-4034-9533-651699a34f0e"
4137,NA,NA,NA,NA,1159221.44,427382.21,695227.74,"2023-11-06T00:00:00.000Z",NA,175481,"a651304b66d24bbd5822993ee57b8dd9c0fbd2a1","2023-11-06T04:42:49.773Z","04fcd31c-0094-4348-8119-6d837f2233fb"
3583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"be307bde3af93f23946ee4d9cba88f500205ca03","2023-03-18T13:22:12.883Z","7b3957a3-a882-49b0-a780-60d09958ad2f"
3584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00578801fae96345990142c40bdf7e5bf0f18334","2023-03-18T13:22:12.883Z","f124637e-3c02-4b50-88d3-f6107a15c628"
4138,NA,NA,NA,NA,40874482.46,687197.24,38710078.52,"2023-11-06T00:00:00.000Z",NA,7536022.06,"ad22cf48da8afeaaf3dec83be8cee58af5f2a66d","2023-11-06T04:42:49.773Z","ef55e983-4325-46fb-99f5-bcddd4c4a002"
4139,NA,NA,NA,NA,5898074.88,246061.1,5614391.77,"2023-11-06T00:00:00.000Z",NA,321104.36,"ccaf7fce71dc2b0591d7acf0aa557d8a1755502f","2023-11-06T04:42:49.773Z","ff3f70f6-6035-4177-901c-d892556a7042"
3587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cc8f06b7f563d1d4687c594a5cb16566fbf70c1d","2023-03-18T13:22:12.883Z","9cdfe3d2-59d5-4fa6-8c7e-3cf643b34d69"
